,ranks,experiment,iteration,size,average_latency_us,nodes
5260,64,container,12,262144.0,250.01,4
5261,64,container,12,524288.0,402.68,4
5262,64,container,12,1048576.0,704.56,4
5263,512,container,9,4.0,102.36,32
5264,512,container,9,8.0,101.97,32
5265,512,container,9,16.0,100.93,32
5266,512,container,9,32.0,101.14,32
5267,512,container,9,64.0,102.19,32
5268,512,container,9,128.0,105.04,32
5269,512,container,9,256.0,104.06,32
5270,512,container,9,512.0,105.71,32
5271,512,container,9,1024.0,106.96,32
5272,512,container,9,2048.0,96.75,32
5273,512,container,9,4096.0,157.07,32
5274,512,container,9,8192.0,191.57,32
5275,512,container,9,16384.0,186.77,32
5276,512,container,9,32768.0,202.8,32
5277,512,container,9,65536.0,222.87,32
5278,512,container,9,131072.0,298.01,32
5279,512,container,9,262144.0,389.55,32
5280,512,container,9,524288.0,549.81,32
5281,512,container,9,1048576.0,879.42,32
5282,512,container,19,4.0,101.42,32
5283,512,container,19,8.0,102.94,32
5284,512,container,19,16.0,101.16,32
5285,512,container,19,32.0,103.89,32
5286,512,container,19,64.0,101.81,32
5287,512,container,19,128.0,103.35,32
5288,512,container,19,256.0,105.51,32
5289,512,container,19,512.0,104.92,32
5290,512,container,19,1024.0,107.54,32
5291,512,container,19,2048.0,96.05,32
5292,512,container,19,4096.0,155.74,32
5293,512,container,19,8192.0,192.95,32
5294,512,container,19,16384.0,186.09,32
5295,512,container,19,32768.0,203.61,32
5296,512,container,19,65536.0,220.3,32
5297,512,container,19,131072.0,293.94,32
5298,512,container,19,262144.0,371.08,32
5299,512,container,19,524288.0,552.59,32
5300,512,container,19,1048576.0,877.3,32
5301,512,container,7,4.0,102.61,32
5302,512,container,7,8.0,101.54,32
5303,512,container,7,16.0,100.96,32
5304,512,container,7,32.0,101.11,32
5305,512,container,7,64.0,102.85,32
5306,512,container,7,128.0,103.32,32
5307,512,container,7,256.0,105.04,32
5308,512,container,7,512.0,104.65,32
5309,512,container,7,1024.0,107.02,32
5310,512,container,7,2048.0,99.4,32
5311,512,container,7,4096.0,157.8,32
5312,512,container,7,8192.0,189.61,32
5313,512,container,7,16384.0,482.29,32
5314,512,container,7,32768.0,199.87,32
5315,512,container,7,65536.0,217.45,32
5316,512,container,7,131072.0,276.2,32
5317,512,container,7,262144.0,361.27,32
5318,512,container,7,524288.0,539.7,32
5319,512,container,7,1048576.0,892.18,32
5320,512,container,20,4.0,101.78,32
5321,512,container,20,8.0,101.57,32
5322,512,container,20,16.0,102.66,32
5323,512,container,20,32.0,102.05,32
5324,512,container,20,64.0,101.87,32
5325,512,container,20,128.0,104.73,32
5326,512,container,20,256.0,104.42,32
5327,512,container,20,512.0,106.57,32
5328,512,container,20,1024.0,109.02,32
5329,512,container,20,2048.0,97.99,32
5330,512,container,20,4096.0,158.3,32
5331,512,container,20,8192.0,191.94,32
5332,512,container,20,16384.0,187.92,32
5333,512,container,20,32768.0,204.49,32
5334,512,container,20,65536.0,219.74,32
5335,512,container,20,131072.0,282.07,32
5336,512,container,20,262144.0,405.35,32
5337,512,container,20,524288.0,550.18,32
5338,512,container,20,1048576.0,896.32,32
5339,256,container,16,4.0,96.06,16
5340,256,container,16,8.0,88.62,16
5341,256,container,16,16.0,91.34,16
5342,256,container,16,32.0,89.03,16
5343,256,container,16,64.0,89.26,16
5344,256,container,16,128.0,89.89,16
5345,256,container,16,256.0,91.43,16
5346,256,container,16,512.0,92.08,16
5347,256,container,16,1024.0,94.46,16
5348,256,container,16,2048.0,98.06,16
5349,256,container,16,4096.0,138.73,16
5350,256,container,16,8192.0,143.67,16
5351,256,container,16,16384.0,152.29,16
5352,256,container,16,32768.0,169.27,16
5353,256,container,16,65536.0,208.56,16
5354,256,container,16,131072.0,283.41,16
5355,256,container,16,262144.0,317.54,16
5356,256,container,16,524288.0,498.95,16
5357,256,container,16,1048576.0,835.24,16
5358,256,container,8,4.0,90.97,16
5359,256,container,8,8.0,90.37,16
5360,256,container,8,16.0,90.56,16
5361,256,container,8,32.0,89.48,16
5362,256,container,8,64.0,89.31,16
5363,256,container,8,128.0,89.65,16
5364,256,container,8,256.0,91.62,16
5365,256,container,8,512.0,92.86,16
5366,256,container,8,1024.0,94.98,16
5367,256,container,8,2048.0,103.64,16
5368,256,container,8,4096.0,134.82,16
5369,256,container,8,8192.0,135.35,16
5370,256,container,8,16384.0,159.35,16
5371,256,container,8,32768.0,167.13,16
5372,256,container,8,65536.0,203.68,16
5373,256,container,8,131072.0,243.16,16
5374,256,container,8,262144.0,338.04,16
5375,256,container,8,524288.0,498.23,16
5376,256,container,8,1048576.0,833.25,16
5377,128,container,3,4.0,83.02,8
5378,128,container,3,8.0,83.43,8
5379,128,container,3,16.0,84.05,8
5380,128,container,3,32.0,84.37,8
5381,128,container,3,64.0,84.99,8
5382,128,container,3,128.0,84.33,8
5383,128,container,3,256.0,85.83,8
5384,128,container,3,512.0,87.08,8
5385,128,container,3,1024.0,88.89,8
5386,128,container,3,2048.0,92.34,8
5387,128,container,3,4096.0,103.35,8
5388,128,container,3,8192.0,131.32,8
5389,128,container,3,16384.0,150.68,8
5390,128,container,3,32768.0,208.07,8
5391,128,container,3,65536.0,262.62,8
5392,128,container,3,131072.0,650.03,8
5393,128,container,3,262144.0,292.92,8
5394,128,container,3,524288.0,465.21,8
5395,128,container,3,1048576.0,778.89,8
5396,512,container,8,4.0,101.71,32
5397,512,container,8,8.0,101.56,32
5398,512,container,8,16.0,101.86,32
5399,512,container,8,32.0,101.33,32
5400,512,container,8,64.0,104.1,32
5401,512,container,8,128.0,103.9,32
5402,512,container,8,256.0,104.24,32
5403,512,container,8,512.0,105.58,32
5404,512,container,8,1024.0,111.91,32
5405,512,container,8,2048.0,96.48,32
5406,512,container,8,4096.0,158.41,32
5407,512,container,8,8192.0,187.72,32
5408,512,container,8,16384.0,189.24,32
5409,512,container,8,32768.0,215.74,32
5410,512,container,8,65536.0,219.88,32
5411,512,container,8,131072.0,275.02,32
5412,512,container,8,262144.0,360.09,32
5413,512,container,8,524288.0,537.34,32
5414,512,container,8,1048576.0,875.31,32
5415,64,container,7,4.0,32.12,4
5416,64,container,7,8.0,32.14,4
5417,64,container,7,16.0,32.23,4
5418,64,container,7,32.0,32.25,4
5419,64,container,7,64.0,32.53,4
5420,64,container,7,128.0,32.8,4
5421,64,container,7,256.0,33.92,4
5422,64,container,7,512.0,34.12,4
5423,64,container,7,1024.0,35.67,4
5424,64,container,7,2048.0,37.37,4
5425,64,container,7,4096.0,62.28,4
5426,64,container,7,8192.0,87.27,4
5427,64,container,7,16384.0,109.1,4
5428,64,container,7,32768.0,149.62,4
5429,64,container,7,65536.0,229.99,4
5430,64,container,7,131072.0,450.91,4
5431,64,container,7,262144.0,250.11,4
5432,64,container,7,524288.0,400.88,4
5433,64,container,7,1048576.0,706.9,4
5434,512,container,13,4.0,100.66,32
5435,512,container,13,8.0,102.97,32
5436,512,container,13,16.0,101.97,32
5437,512,container,13,32.0,101.51,32
5438,512,container,13,64.0,102.13,32
5439,512,container,13,128.0,103.01,32
5440,512,container,13,256.0,105.66,32
5441,512,container,13,512.0,105.24,32
5442,512,container,13,1024.0,108.82,32
5443,512,container,13,2048.0,94.1,32
5444,512,container,13,4096.0,155.75,32
5445,512,container,13,8192.0,193.46,32
5446,512,container,13,16384.0,189.26,32
5447,512,container,13,32768.0,198.72,32
5448,512,container,13,65536.0,223.53,32
5449,512,container,13,131072.0,283.32,32
5450,512,container,13,262144.0,397.51,32
5451,512,container,13,524288.0,549.13,32
5452,512,container,13,1048576.0,917.97,32
5453,256,container,6,4.0,88.73,16
5454,256,container,6,8.0,89.25,16
5455,256,container,6,16.0,90.5,16
5456,256,container,6,32.0,88.63,16
5457,256,container,6,64.0,89.8,16
5458,256,container,6,128.0,89.56,16
5459,256,container,6,256.0,91.71,16
5460,256,container,6,512.0,93.17,16
5461,256,container,6,1024.0,94.67,16
5462,256,container,6,2048.0,97.7,16
5463,256,container,6,4096.0,143.94,16
5464,256,container,6,8192.0,136.4,16
5465,256,container,6,16384.0,146.39,16
5466,256,container,6,32768.0,174.79,16
5467,256,container,6,65536.0,172.82,16
5468,256,container,6,131072.0,225.74,16
5469,256,container,6,262144.0,315.13,16
5470,256,container,6,524288.0,494.69,16
5471,256,container,6,1048576.0,869.23,16
5472,64,container,11,4.0,32.22,4
5473,64,container,11,8.0,32.2,4
5474,64,container,11,16.0,32.34,4
5475,64,container,11,32.0,32.36,4
5476,64,container,11,64.0,32.3,4
5477,64,container,11,128.0,32.85,4
5478,64,container,11,256.0,33.72,4
5479,64,container,11,512.0,34.13,4
5480,64,container,11,1024.0,35.28,4
5481,64,container,11,2048.0,37.3,4
5482,64,container,11,4096.0,62.42,4
5483,64,container,11,8192.0,107.63,4
5484,64,container,11,16384.0,109.36,4
5485,64,container,11,32768.0,147.95,4
5486,64,container,11,65536.0,230.35,4
5487,64,container,11,131072.0,450.06,4
5488,64,container,11,262144.0,250.23,4
5489,64,container,11,524288.0,406.36,4
5490,64,container,11,1048576.0,706.04,4
5491,64,container,17,4.0,32.17,4
5492,64,container,17,8.0,31.89,4
5493,64,container,17,16.0,32.08,4
5494,64,container,17,32.0,32.31,4
5495,64,container,17,64.0,32.32,4
5496,64,container,17,128.0,32.8,4
5497,64,container,17,256.0,33.42,4
5498,64,container,17,512.0,34.1,4
5499,64,container,17,1024.0,35.28,4
5500,64,container,17,2048.0,37.47,4
5501,64,container,17,4096.0,64.82,4
5502,64,container,17,8192.0,87.67,4
5503,64,container,17,16384.0,109.38,4
5504,64,container,17,32768.0,147.32,4
5505,64,container,17,65536.0,229.62,4
5506,64,container,17,131072.0,447.42,4
5507,64,container,17,262144.0,248.68,4
5508,64,container,17,524288.0,405.52,4
5509,64,container,17,1048576.0,708.46,4
5510,256,container,15,4.0,88.23,16
5511,256,container,15,8.0,88.98,16
5512,256,container,15,16.0,90.8,16
5513,256,container,15,32.0,89.21,16
5514,256,container,15,64.0,89.01,16
5515,256,container,15,128.0,89.64,16
5516,256,container,15,256.0,91.39,16
5517,256,container,15,512.0,92.98,16
5518,256,container,15,1024.0,94.71,16
5519,256,container,15,2048.0,98.13,16
5520,256,container,15,4096.0,137.53,16
5521,256,container,15,8192.0,136.5,16
5522,256,container,15,16384.0,156.41,16
5523,256,container,15,32768.0,168.1,16
5524,256,container,15,65536.0,170.98,16
5525,256,container,15,131072.0,227.04,16
5526,256,container,15,262144.0,315.48,16
5527,256,container,15,524288.0,539.15,16
5528,256,container,15,1048576.0,867.35,16
5529,512,container,14,4.0,100.97,32
5530,512,container,14,8.0,101.75,32
5531,512,container,14,16.0,101.48,32
5532,512,container,14,32.0,102.72,32
5533,512,container,14,64.0,102.14,32
5534,512,container,14,128.0,102.1,32
5535,512,container,14,256.0,103.83,32
5536,512,container,14,512.0,109.48,32
5537,512,container,14,1024.0,109.1,32
5538,512,container,14,2048.0,96.22,32
5539,512,container,14,4096.0,153.33,32
5540,512,container,14,8192.0,191.16,32
5541,512,container,14,16384.0,188.13,32
5542,512,container,14,32768.0,199.13,32
5543,512,container,14,65536.0,235.97,32
5544,512,container,14,131072.0,292.5,32
5545,512,container,14,262144.0,363.11,32
5546,512,container,14,524288.0,540.03,32
5547,512,container,14,1048576.0,948.23,32
5548,256,container,18,4.0,88.14,16
5549,256,container,18,8.0,88.95,16
5550,256,container,18,16.0,90.43,16
5551,256,container,18,32.0,88.94,16
5552,256,container,18,64.0,89.7,16
5553,256,container,18,128.0,89.7,16
5554,256,container,18,256.0,91.13,16
5555,256,container,18,512.0,92.18,16
5556,256,container,18,1024.0,94.65,16
5557,256,container,18,2048.0,97.9,16
5558,256,container,18,4096.0,138.73,16
5559,256,container,18,8192.0,135.58,16
5560,256,container,18,16384.0,153.84,16
5561,256,container,18,32768.0,167.67,16
5562,256,container,18,65536.0,227.15,16
5563,256,container,18,131072.0,227.68,16
5564,256,container,18,262144.0,332.89,16
5565,256,container,18,524288.0,527.1,16
5566,256,container,18,1048576.0,831.95,16
5567,64,container,15,4.0,32.47,4
5568,64,container,15,8.0,32.03,4
5569,64,container,15,16.0,32.16,4
5570,64,container,15,32.0,32.34,4
5571,64,container,15,64.0,32.33,4
5572,64,container,15,128.0,32.87,4
5573,64,container,15,256.0,33.81,4
5574,64,container,15,512.0,33.82,4
5575,64,container,15,1024.0,35.42,4
5576,64,container,15,2048.0,37.28,4
5577,64,container,15,4096.0,62.62,4
5578,64,container,15,8192.0,87.25,4
5579,64,container,15,16384.0,109.53,4
5580,64,container,15,32768.0,149.46,4
5581,64,container,15,65536.0,229.84,4
5582,64,container,15,131072.0,447.27,4
5583,64,container,15,262144.0,251.16,4
5584,64,container,15,524288.0,402.01,4
5585,64,container,15,1048576.0,713.1,4
5586,64,container,16,4.0,31.99,4
5587,64,container,16,8.0,32.27,4
5588,64,container,16,16.0,32.2,4
5589,64,container,16,32.0,32.09,4
5590,64,container,16,64.0,32.29,4
5591,64,container,16,128.0,33.16,4
5592,64,container,16,256.0,33.64,4
5593,64,container,16,512.0,34.24,4
5594,64,container,16,1024.0,35.54,4
5595,64,container,16,2048.0,37.44,4
5596,64,container,16,4096.0,62.78,4
5597,64,container,16,8192.0,86.32,4
5598,64,container,16,16384.0,108.94,4
5599,64,container,16,32768.0,149.23,4
5600,64,container,16,65536.0,229.83,4
5601,64,container,16,131072.0,449.62,4
5602,64,container,16,262144.0,249.8,4
5603,64,container,16,524288.0,403.94,4
5604,64,container,16,1048576.0,710.47,4
5605,64,container,5,4.0,32.23,4
5606,64,container,5,8.0,32.36,4
5607,64,container,5,16.0,32.33,4
5608,64,container,5,32.0,32.25,4
5609,64,container,5,64.0,32.4,4
5610,64,container,5,128.0,33.83,4
5611,64,container,5,256.0,33.65,4
5612,64,container,5,512.0,33.81,4
5613,64,container,5,1024.0,35.41,4
5614,64,container,5,2048.0,37.1,4
5615,64,container,5,4096.0,62.49,4
5616,64,container,5,8192.0,86.67,4
5617,64,container,5,16384.0,108.65,4
5618,64,container,5,32768.0,148.34,4
5619,64,container,5,65536.0,230.74,4
5620,64,container,5,131072.0,449.51,4
5621,64,container,5,262144.0,249.22,4
5622,64,container,5,524288.0,403.53,4
5623,64,container,5,1048576.0,707.24,4
5624,128,container,19,4.0,83.23,8
5625,128,container,19,8.0,84.18,8
5626,128,container,19,16.0,84.04,8
5627,128,container,19,32.0,84.27,8
5628,128,container,19,64.0,84.78,8
5629,128,container,19,128.0,85.21,8
5630,128,container,19,256.0,86.23,8
5631,128,container,19,512.0,87.46,8
5632,128,container,19,1024.0,89.17,8
5633,128,container,19,2048.0,92.37,8
5634,128,container,19,4096.0,103.16,8
5635,128,container,19,8192.0,130.78,8
5636,128,container,19,16384.0,151.46,8
5637,128,container,19,32768.0,207.2,8
5638,128,container,19,65536.0,259.59,8
5639,128,container,19,131072.0,627.66,8
5640,128,container,19,262144.0,291.47,8
5641,128,container,19,524288.0,467.17,8
5642,128,container,19,1048576.0,778.06,8
5643,512,container,5,4.0,117.15,32
5644,512,container,5,8.0,116.7,32
5645,512,container,5,16.0,103.73,32
5646,512,container,5,32.0,102.07,32
5647,512,container,5,64.0,107.7,32
5648,512,container,5,128.0,115.27,32
5649,512,container,5,256.0,108.45,32
5650,512,container,5,512.0,112.19,32
5651,512,container,5,1024.0,133.41,32
5652,512,container,5,2048.0,113.85,32
5653,512,container,5,4096.0,156.0,32
5654,512,container,5,8192.0,189.24,32
5655,512,container,5,16384.0,215.7,32
5656,512,container,5,32768.0,219.69,32
5657,512,container,5,65536.0,219.72,32
5658,512,container,5,131072.0,282.64,32
5659,512,container,5,262144.0,362.15,32
5660,512,container,5,524288.0,536.8,32
5661,512,container,5,1048576.0,1065.04,32
5662,128,container,18,4.0,83.53,8
5663,128,container,18,8.0,84.19,8
5664,128,container,18,16.0,84.64,8
5665,128,container,18,32.0,84.6,8
5666,128,container,18,64.0,84.3,8
5667,128,container,18,128.0,87.72,8
5668,128,container,18,256.0,86.38,8
5669,128,container,18,512.0,87.17,8
5670,128,container,18,1024.0,89.02,8
5671,128,container,18,2048.0,92.46,8
5672,128,container,18,4096.0,102.85,8
5673,128,container,18,8192.0,131.32,8
5674,128,container,18,16384.0,152.11,8
5675,128,container,18,32768.0,207.11,8
5676,128,container,18,65536.0,254.58,8
5677,128,container,18,131072.0,604.37,8
5678,128,container,18,262144.0,292.64,8
5679,128,container,18,524288.0,504.43,8
5680,128,container,18,1048576.0,812.15,8
5681,128,container,13,4.0,83.18,8
5682,128,container,13,8.0,83.88,8
5683,128,container,13,16.0,84.11,8
5684,128,container,13,32.0,84.4,8
5685,128,container,13,64.0,85.08,8
5686,128,container,13,128.0,84.68,8
5687,128,container,13,256.0,85.99,8
5688,128,container,13,512.0,87.26,8
5689,128,container,13,1024.0,88.89,8
5690,128,container,13,2048.0,92.31,8
5691,128,container,13,4096.0,102.87,8
5692,128,container,13,8192.0,131.26,8
5693,128,container,13,16384.0,150.53,8
5694,128,container,13,32768.0,206.81,8
5695,128,container,13,65536.0,256.4,8
5696,128,container,13,131072.0,610.89,8
5697,128,container,13,262144.0,309.49,8
5698,128,container,13,524288.0,493.48,8
5699,128,container,13,1048576.0,777.63,8
5700,64,container,9,4.0,32.15,4
5701,64,container,9,8.0,32.17,4
5702,64,container,9,16.0,32.1,4
5703,64,container,9,32.0,32.04,4
5704,64,container,9,64.0,32.24,4
5705,64,container,9,128.0,32.71,4
5706,64,container,9,256.0,33.61,4
5707,64,container,9,512.0,34.21,4
5708,64,container,9,1024.0,35.28,4
5709,64,container,9,2048.0,37.03,4
5710,64,container,9,4096.0,62.96,4
5711,64,container,9,8192.0,87.36,4
5712,64,container,9,16384.0,108.96,4
5713,64,container,9,32768.0,148.27,4
5714,64,container,9,65536.0,229.02,4
5715,64,container,9,131072.0,454.17,4
5716,64,container,9,262144.0,251.25,4
5717,64,container,9,524288.0,403.37,4
5718,64,container,9,1048576.0,706.97,4
5719,256,container,13,4.0,88.93,16
5720,256,container,13,8.0,90.36,16
5721,256,container,13,16.0,89.58,16
5722,256,container,13,32.0,88.44,16
5723,256,container,13,64.0,89.27,16
5724,256,container,13,128.0,90.17,16
5725,256,container,13,256.0,91.95,16
5726,256,container,13,512.0,92.55,16
5727,256,container,13,1024.0,94.65,16
5728,256,container,13,2048.0,97.64,16
5729,256,container,13,4096.0,140.11,16
5730,256,container,13,8192.0,149.01,16
5731,256,container,13,16384.0,148.64,16
5732,256,container,13,32768.0,159.36,16
5733,256,container,13,65536.0,171.87,16
5734,256,container,13,131072.0,262.7,16
5735,256,container,13,262144.0,388.24,16
5736,256,container,13,524288.0,504.58,16
5737,256,container,13,1048576.0,837.18,16
5738,128,container,12,4.0,83.65,8
5739,128,container,12,8.0,83.79,8
5740,128,container,12,16.0,83.97,8
5741,128,container,12,32.0,84.91,8
5742,128,container,12,64.0,84.77,8
5743,128,container,12,128.0,84.36,8
5744,128,container,12,256.0,86.43,8
5745,128,container,12,512.0,87.37,8
5746,128,container,12,1024.0,89.37,8
5747,128,container,12,2048.0,92.34,8
5748,128,container,12,4096.0,103.39,8
5749,128,container,12,8192.0,131.6,8
5750,128,container,12,16384.0,150.93,8
5751,128,container,12,32768.0,206.91,8
5752,128,container,12,65536.0,255.1,8
5753,128,container,12,131072.0,610.38,8
5754,128,container,12,262144.0,293.93,8
5755,128,container,12,524288.0,505.11,8
5756,128,container,12,1048576.0,787.94,8
5757,64,container,10,4.0,32.04,4
5758,64,container,10,8.0,32.45,4
5759,64,container,10,16.0,32.4,4
5760,64,container,10,32.0,32.81,4
5761,64,container,10,64.0,32.26,4
5762,64,container,10,128.0,32.85,4
5763,64,container,10,256.0,33.55,4
5764,64,container,10,512.0,33.81,4
5765,64,container,10,1024.0,35.15,4
5766,64,container,10,2048.0,37.54,4
5767,64,container,10,4096.0,62.79,4
5768,64,container,10,8192.0,87.18,4
5769,64,container,10,16384.0,108.8,4
5770,64,container,10,32768.0,149.74,4
5771,64,container,10,65536.0,230.28,4
5772,64,container,10,131072.0,451.47,4
5773,64,container,10,262144.0,251.56,4
5774,64,container,10,524288.0,405.6,4
5775,64,container,10,1048576.0,705.3,4
5776,512,container,1,4.0,180.04,32
5777,512,container,1,8.0,177.89,32
5778,512,container,1,16.0,179.35,32
5779,512,container,1,32.0,180.74,32
5780,512,container,1,64.0,172.23,32
5781,512,container,1,128.0,185.31,32
5782,512,container,1,256.0,188.43,32
5783,512,container,1,512.0,186.9,32
5784,512,container,1,1024.0,189.99,32
5785,512,container,1,2048.0,158.9,32
5786,512,container,1,4096.0,226.31,32
5787,512,container,1,8192.0,269.69,32
5788,512,container,1,16384.0,334.05,32
5789,512,container,1,32768.0,344.23,32
5790,512,container,1,65536.0,364.33,32
5791,512,container,1,131072.0,476.43,32
5792,512,container,1,262144.0,582.06,32
5793,512,container,1,524288.0,847.78,32
5794,512,container,1,1048576.0,1277.82,32
5795,256,container,20,4.0,91.33,16
5796,256,container,20,8.0,89.05,16
5797,256,container,20,16.0,91.43,16
5798,256,container,20,32.0,89.28,16
5799,256,container,20,64.0,89.2,16
5800,256,container,20,128.0,89.76,16
5801,256,container,20,256.0,91.78,16
5802,256,container,20,512.0,93.57,16
5803,256,container,20,1024.0,97.68,16
5804,256,container,20,2048.0,97.76,16
5805,256,container,20,4096.0,141.57,16
5806,256,container,20,8192.0,136.25,16
5807,256,container,20,16384.0,157.06,16
5808,256,container,20,32768.0,165.62,16
5809,256,container,20,65536.0,171.28,16
5810,256,container,20,131072.0,231.83,16
5811,256,container,20,262144.0,315.44,16
5812,256,container,20,524288.0,498.75,16
5813,256,container,20,1048576.0,875.31,16
5814,512,container,6,4.0,100.84,32
5815,512,container,6,8.0,101.18,32
5816,512,container,6,16.0,101.03,32
5817,512,container,6,32.0,102.67,32
5818,512,container,6,64.0,102.99,32
5819,512,container,6,128.0,105.55,32
5820,512,container,6,256.0,103.62,32
5821,512,container,6,512.0,105.76,32
5822,512,container,6,1024.0,109.14,32
5823,512,container,6,2048.0,100.51,32
5824,512,container,6,4096.0,153.57,32
5825,512,container,6,8192.0,189.47,32
5826,512,container,6,16384.0,190.24,32
5827,512,container,6,32768.0,204.7,32
5828,512,container,6,65536.0,217.25,32
5829,512,container,6,131072.0,274.59,32
5830,512,container,6,262144.0,360.73,32
5831,512,container,6,524288.0,537.63,32
5832,512,container,6,1048576.0,881.32,32
5833,64,container,4,4.0,32.28,4
5834,64,container,4,8.0,31.99,4
5835,64,container,4,16.0,32.33,4
5836,64,container,4,32.0,32.24,4
5837,64,container,4,64.0,32.71,4
5838,64,container,4,128.0,32.44,4
5839,64,container,4,256.0,33.55,4
5840,64,container,4,512.0,33.85,4
5841,64,container,4,1024.0,35.21,4
5842,64,container,4,2048.0,37.09,4
5843,64,container,4,4096.0,62.42,4
5844,64,container,4,8192.0,87.18,4
5845,64,container,4,16384.0,108.08,4
5846,64,container,4,32768.0,148.38,4
5847,64,container,4,65536.0,227.59,4
5848,64,container,4,131072.0,450.32,4
5849,64,container,4,262144.0,247.93,4
5850,64,container,4,524288.0,401.54,4
5851,64,container,4,1048576.0,705.7,4
5852,128,container,16,4.0,83.17,8
5853,128,container,16,8.0,83.88,8
5854,128,container,16,16.0,84.01,8
5855,128,container,16,32.0,83.82,8
5856,128,container,16,64.0,84.24,8
5857,128,container,16,128.0,84.34,8
5858,128,container,16,256.0,86.46,8
5859,128,container,16,512.0,87.01,8
5860,128,container,16,1024.0,89.4,8
5861,128,container,16,2048.0,92.45,8
5862,128,container,16,4096.0,102.92,8
5863,128,container,16,8192.0,131.36,8
5864,128,container,16,16384.0,151.18,8
5865,128,container,16,32768.0,206.53,8
5866,128,container,16,65536.0,259.56,8
5867,128,container,16,131072.0,605.87,8
5868,128,container,16,262144.0,290.9,8
5869,128,container,16,524288.0,465.8,8
5870,128,container,16,1048576.0,782.12,8
5871,256,container,5,4.0,99.05,16
5872,256,container,5,8.0,92.99,16
5873,256,container,5,16.0,90.51,16
5874,256,container,5,32.0,99.27,16
5875,256,container,5,64.0,91.69,16
5876,256,container,5,128.0,91.94,16
5877,256,container,5,256.0,94.35,16
5878,256,container,5,512.0,108.68,16
5879,256,container,5,1024.0,107.74,16
5880,256,container,5,2048.0,107.88,16
5881,256,container,5,4096.0,140.09,16
5882,256,container,5,8192.0,139.74,16
5883,256,container,5,16384.0,169.75,16
5884,256,container,5,32768.0,159.36,16
5885,256,container,5,65536.0,171.82,16
5886,256,container,5,131072.0,226.77,16
5887,256,container,5,262144.0,356.22,16
5888,256,container,5,524288.0,506.87,16
5889,256,container,5,1048576.0,994.43,16
5890,512,container,3,4.0,100.88,32
5891,512,container,3,8.0,102.18,32
5892,512,container,3,16.0,102.59,32
5893,512,container,3,32.0,100.85,32
5894,512,container,3,64.0,101.37,32
5895,512,container,3,128.0,103.38,32
5896,512,container,3,256.0,104.98,32
5897,512,container,3,512.0,105.88,32
5898,512,container,3,1024.0,110.1,32
5899,512,container,3,2048.0,95.7,32
5900,512,container,3,4096.0,154.36,32
5901,512,container,3,8192.0,193.82,32
5902,512,container,3,16384.0,187.03,32
5903,512,container,3,32768.0,210.41,32
5904,512,container,3,65536.0,243.35,32
5905,512,container,3,131072.0,297.5,32
5906,512,container,3,262144.0,371.67,32
5907,512,container,3,524288.0,540.59,32
5908,512,container,3,1048576.0,908.4,32
5909,256,container,9,4.0,88.36,16
5910,256,container,9,8.0,89.14,16
5911,256,container,9,16.0,90.48,16
5912,256,container,9,32.0,88.51,16
5913,256,container,9,64.0,89.6,16
5914,256,container,9,128.0,90.15,16
5915,256,container,9,256.0,91.91,16
5916,256,container,9,512.0,92.87,16
5917,256,container,9,1024.0,94.51,16
5918,256,container,9,2048.0,97.83,16
5919,256,container,9,4096.0,139.98,16
5920,256,container,9,8192.0,136.31,16
5921,256,container,9,16384.0,145.25,16
5922,256,container,9,32768.0,164.43,16
5923,256,container,9,65536.0,172.51,16
5924,256,container,9,131072.0,229.96,16
5925,256,container,9,262144.0,315.82,16
5926,256,container,9,524288.0,596.41,16
5927,256,container,9,1048576.0,910.31,16
5928,64,container,13,4.0,32.07,4
5929,64,container,13,8.0,32.37,4
5930,64,container,13,16.0,32.78,4
5931,64,container,13,32.0,32.39,4
5932,64,container,13,64.0,32.48,4
5933,64,container,13,128.0,32.78,4
5934,64,container,13,256.0,33.39,4
5935,64,container,13,512.0,34.26,4
5936,64,container,13,1024.0,35.99,4
5937,64,container,13,2048.0,37.28,4
5938,64,container,13,4096.0,62.49,4
5939,64,container,13,8192.0,86.99,4
5940,64,container,13,16384.0,108.95,4
5941,64,container,13,32768.0,149.1,4
5942,64,container,13,65536.0,231.46,4
5943,64,container,13,131072.0,448.0,4
5944,64,container,13,262144.0,249.15,4
5945,64,container,13,524288.0,403.84,4
5946,64,container,13,1048576.0,710.23,4
5947,512,container,2,4.0,104.46,32
5948,512,container,2,8.0,105.2,32
5949,512,container,2,16.0,104.71,32
5950,512,container,2,32.0,101.81,32
5951,512,container,2,64.0,104.6,32
5952,512,container,2,128.0,106.62,32
5953,512,container,2,256.0,106.48,32
5954,512,container,2,512.0,108.81,32
5955,512,container,2,1024.0,110.61,32
5956,512,container,2,2048.0,97.66,32
5957,512,container,2,4096.0,161.56,32
5958,512,container,2,8192.0,197.41,32
5959,512,container,2,16384.0,190.83,32
5960,512,container,2,32768.0,210.12,32
5961,512,container,2,65536.0,221.31,32
5962,512,container,2,131072.0,281.28,32
5963,512,container,2,262144.0,373.91,32
5964,512,container,2,524288.0,545.93,32
5965,512,container,2,1048576.0,895.95,32
5966,256,container,1,4.0,118.67,16
5967,256,container,1,8.0,117.02,16
5968,256,container,1,16.0,115.49,16
5969,256,container,1,32.0,115.08,16
5970,256,container,1,64.0,116.72,16
